filename;part;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label
v_PSB - Before (8828366 B2).wav;part_4;0.054228887;0.48578238;3710.8337205643857;4204.527765644766;8419.482421875;217.80908203125;-209.1557;109.10173;-21.007614;49.226616;-9.8040085;23.906105;-3.9098835;16.670498;-3.2556038;14.6307335;-2.2476068;10.36936;1.7587733;4.9677;2.3697062;2.7497513;2.2813106;3.9747033;1.0986377;2.5993302;40
v_PSB - Before (8828366 B2).wav;part_5;0.050387688;0.5462675;4153.732864023719;4306.382978825011;9130.078125;256.13720703125;-220.1768;92.7671;-24.079382;58.429886;-4.44126;29.436445;-2.261853;20.990833;-1.6500549;13.590578;-3.132283;8.67234;1.5066772;3.2395072;3.1444845;4.624056;3.4688582;4.3990717;1.6799997;1.6773319;40
v_PSB - Before (8828366 B2).wav;part_6;0.054757915;0.62716633;3845.731557879223;4266.653928990083;8613.28125;232.53662109375;-221.91158;102.07343;-18.054977;59.678932;-2.6156807;27.077814;0.6817693;20.024708;-1.162332;13.778368;-3.719223;7.1681247;0.002288878;3.4782991;2.0414553;3.811223;1.8241103;3.5535522;0.9707248;2.2522044;40
v_PSB - Before (8828366 B2).wav;part_7;0.054135077;0.5761037;3465.8388171030497;4091.634761484581;7881.15234375;189.76171875;-236.81711;112.51905;-16.510311;54.33782;-6.072992;26.36424;0.14243643;18.052103;1.0647371;10.832083;-3.2315168;6.6411247;1.2083212;3.6901536;2.1782541;4.094515;2.2808146;3.5078254;1.8199307;3.219333;40
v_PSB - Before (8828366 B2).wav;part_8;0.053198714;0.5939528;3617.0357594387497;4055.4238015728542;7956.5185546875;217.62060546875;-214.07156;112.32602;-21.172;55.946663;-7.117878;23.54126;-0.539629;18.060978;-0.0033956468;10.37623;-4.5861826;6.6441135;-0.60049856;3.9074025;0.43241787;4.7494464;0.756667;3.569106;1.6432545;2.5587764;40
v_PSB - Before (8828366 B2).wav;part_9;0.045978464;0.49376234;3211.027082808537;3674.669891482009;7041.357421875;188.18115234375;-247.81046;125.744965;-23.211296;50.820786;-14.6656685;21.903847;0.6066675;18.355778;0.45409262;4.5652695;1.1948068;3.2465835;1.4434024;-1.8698441;-4.79265;2.8867364;1.3709097;1.3946428;-1.504247;1.0362203;40
v_PSB - Before (8828366 B2).wav;part_10;0.05776838;0.49049735;3733.9997976366744;4134.6374067444685;8204.150390625;222.77734375;-195.53937;109.98063;-23.977488;51.4693;-11.882664;22.652199;-2.8512924;16.78737;-2.032963;12.803529;-3.0300388;7.957056;1.2278666;3.2001455;1.25733;3.0817766;1.8956537;4.4055767;1.2002549;2.8023663;40
v_PSB - Before (8828366 B2).wav;part_11;0.05711904;0.5519699;3685.3172767566884;4094.3800132897504;8074.951171875;226.7109375;-196.32503;111.891525;-25.189608;53.320816;-7.306407;23.591385;-2.0579085;18.017206;-1.137402;11.68512;-5.027749;6.2916408;-0.030060083;2.441292;1.892784;3.0482159;1.5147717;3.2423282;1.6657155;3.1700788;40
v_PSB - Before (8828366 B2).wav;part_12;0.045079987;0.59476936;4114.430688978315;4233.825931593992;8699.4140625;261.734375;-238.73288;91.63121;-27.185993;52.422855;-3.908628;27.756804;3.0608768;21.139374;0.48490041;13.2575245;-4.001643;4.9949226;-0.37225688;2.4322994;1.713681;2.3465676;1.512504;3.6871705;2.841093;4.6064615;40
v_PSB - Before (8828366 B2).wav;part_13;0.036340818;0.5965712;4372.207786579268;4253.385470926998;9000.87890625;287.14794921875;-254.22397;79.24844;-30.619545;49.959908;-7.3431377;24.145222;2.5303469;19.17923;0.019556582;11.429022;-3.3763232;4.3837113;-0.37050533;3.0142808;1.8608031;2.3958688;1.7043493;4.5546155;3.6297705;5.174135;40
v_PSB - Before (8828366 B3).wav;part_0;0.0073295124;0.63873875;3017.4707507622406;3678.2869200945293;6739.892578125;213.3583984375;-425.40482;93.09213;-17.983038;23.295383;-9.889286;6.7002554;2.862983;4.4993925;4.7703896;9.208294;5.462608;8.067361;5.3738866;5.824181;6.7189245;6.014315;6.3227444;7.3906555;6.1829615;4.978872;41
v_PSB - Before (8828366 B3).wav;part_1;0.0094503565;0.57914406;3404.2879639575713;3978.5035088787886;7816.552734375;272.501953125;-378.4013;104.650345;-11.756393;29.070282;-23.83964;5.0477114;-4.3396096;2.473559;0.62552696;6.830613;1.8494084;6.853697;0.97268105;5.9282293;4.6399617;7.492485;4.9885178;9.247255;4.992362;6.170001;41
v_PSB - Before (8828366 B3).wav;part_2;0.01397991;0.64769197;2753.3465848512446;3896.4914982931773;6632.2265625;199.2353515625;-355.98056;127.19609;2.195276;30.81236;-20.713343;8.772408;-2.9471107;8.020622;2.4957247;7.6753645;1.7448078;6.296734;-0.4667194;5.988702;3.3697433;6.00229;1.4531347;6.606943;2.3154168;4.451275;41
v_PSB - Before (8828366 B3).wav;part_3;0.018652279;0.67522526;2697.0384630514654;3694.0235833920356;6223.095703125;185.4462890625;-329.91965;130.38284;-2.7376328;36.32088;-15.938453;12.594318;-4.3448772;9.644392;3.752548;7.259276;2.5723484;4.288128;-0.6097622;5.468434;2.9290757;4.6908855;1.1988534;5.1914663;1.6318618;3.8859444;41
v_PSB - Before (8828366 B3).wav;part_4;0.020199832;0.6697512;2559.837625974271;3532.7169615483663;5555.56640625;188.8564453125;-318.1829;135.35562;-11.89426;30.953716;-16.092918;14.228412;-4.8792133;10.351467;2.4852352;8.656305;2.540631;3.6696894;-0.39393568;5.557773;2.5721095;3.9972277;1.2760729;5.350412;1.9099171;2.8860562;41
v_PSB - Before (8828366 B3).wav;part_5;0.018836362;0.6788353;2929.882167206256;3971.7197363046425;7428.955078125;232.3916015625;-335.01532;118.13883;-1.0153626;39.760353;-21.433868;14.74881;-4.933645;9.409695;2.5930347;9.729444;3.8616831;6.2896442;2.4794893;5.532467;3.9353569;4.2360377;0.7747982;4.6983986;4.0049925;0.9464649;41
v_PSB - Before (8828366 B3).wav;part_6;0.011835672;0.6897272;1903.1660817326733;2852.9106444052004;3531.4453125;122.0595703125;-405.6;153.71118;-3.640418;16.665174;0.44223332;5.898862;1.5984371;8.049553;7.0365667;7.770954;5.279273;2.5249002;3.3448076;4.6465683;4.4265957;3.5502787;3.1812856;3.0882778;2.8421369;3.3607388;41
v_PSB - Before (RLH 6443 B).wav;part_0;0.101528004;0.58975554;3184.26442147736;4457.722602740456;8118.017578125;143.6865234375;-187.49138;112.17326;12.802361;48.07112;-3.8311238;17.422821;2.0434713;16.962227;4.2304573;9.360989;2.3444977;9.095022;-1.0041274;3.75064;-1.4858966;3.16749;-1.7249593;3.934408;0.35368934;3.1181235;42
v_PSB - Before (RLH 6443 B).wav;part_1;0.11719319;0.53543454;3137.2297315848446;4333.011892687937;7902.685546875;142.859375;-155.68253;121.741135;13.366947;49.124443;-11.227487;17.229708;-1.129408;17.760643;2.3483899;6.3360567;1.4745604;9.084192;-0.8159671;3.5050702;-1.5880713;3.602398;-2.9099097;3.5372066;-1.0860841;2.0372906;42
v_PSB - Before (RLH 6443 B).wav;part_2;0.11792222;0.5130533;2996.1456546157933;4231.293025767763;7687.353515625;133.671875;-159.17741;125.25943;12.664585;48.35649;-12.989307;18.44215;-2.576755;17.41841;2.7723043;6.0560117;1.790124;9.555417;-0.71320546;2.3635974;-2.6599658;3.3459947;-3.2360063;3.1066203;-1.3121672;1.7741585;42
v_PSB - Before (RLH 6443 B).wav;part_3;0.116850466;0.5041243;3168.452748743738;4212.828791902971;7773.486328125;153.67041015625;-150.98624;123.137115;5.179593;49.200047;-12.6591215;19.739899;-2.2434695;16.061584;-0.18507409;6.412718;0.19542459;7.5933857;-0.75461245;2.9502997;-2.2645478;4.516827;0.42178184;4.683126;0.46022707;4.219776;42
v_PSB - Before (RLH 6443 B).wav;part_4;0.11331329;0.48912877;2883.2982744996507;4076.6735756059948;7256.689453125;134.13232421875;-163.49258;130.32385;7.1982913;46.204247;-15.1083355;18.123299;-3.5733209;17.51908;3.046937;6.9089174;0.58396816;7.7672625;-0.91213953;2.700203;-2.7286105;3.0080652;-2.1911457;2.7503984;-1.0437058;2.0457108;42
v_PSB - Before (RLH 6443 B).wav;part_5;0.109373234;0.49173716;2762.972221672774;3918.298535291701;6804.4921875;132.06005859375;-159.29668;134.82858;-0.37080556;48.741554;-13.3689995;16.734684;-4.3184733;16.60068;0.7252891;5.586405;0.8757677;8.333912;-0.894753;2.9038553;-2.256039;3.4208019;-0.6940923;4.7123466;0.6496203;2.3698177;42
v_PSB - Before (RLH 6443 B).wav;part_6;0.07922594;0.5442157;2627.1125920307613;3838.56355207982;6287.6953125;112.822265625;-208.56519;133.81854;2.2888181;42.15142;-6.782172;12.423805;-1.0889349;14.023029;3.6053922;5.1168566;2.992804;7.480819;1.2620015;3.2597277;0.32260954;2.9816499;0.27473956;4.176321;1.6872808;1.9181192;42
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_0;0.025291353;0.72430164;4368.267154509695;4677.610474562991;11154.19921875;339.16943359375;-312.08673;38.192215;17.527384;40.95446;-7.131955;27.082092;-6.286493;19.534822;-9.88409;12.367296;-3.4595704;9.511665;3.265985;8.051888;3.8455787;4.2354093;5.1767263;6.895583;6.4564133;2.9998357;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_1;0.055235803;0.47253895;2377.505159176193;3700.6570009628836;5361.767578125;142.41064453125;-238.28458;149.747;17.705544;31.398884;-12.681636;14.134711;-12.213518;9.9193325;-10.849464;2.1585367;-8.941692;0.96225417;-4.1364927;0.8803786;-1.2449629;-3.1761904;-3.448304;-1.0128889;0.34993535;-0.1501064;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_2;0.092148826;0.5462051;3199.479350140462;4344.408863715511;8484.08203125;144.24169921875;-192.5405;124.6722;15.681855;41.00244;-11.951098;28.797497;-12.958794;21.481724;-9.149464;14.068275;-5.976568;8.9973345;-0.9578974;5.8594027;2.0308676;0.48680723;-1.2098577;1.991137;3.042251;0.90403306;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_3;0.09749707;0.490434;3091.4241488525113;4221.918429378629;8053.41796875;149.5634765625;-174.90765;129.2714;6.4740486;37.93068;-11.976389;31.03799;-14.2778;18.89593;-9.9458685;13.027357;-6.8507724;8.691066;-1.6658504;3.6178474;1.5738735;1.5838952;-1.7421837;2.417881;5.8239384;1.3384349;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_4;0.10592982;0.41409022;3073.623278092066;4140.162123399875;7795.01953125;154.15380859375;-154.63681;133.7684;1.4880415;37.788036;-17.921295;23.30872;-18.601503;20.260983;-7.9780383;11.711372;-10.344835;10.730346;0.102162585;2.7140856;1.7075428;4.0855174;-1.2121458;0.15047114;4.6974807;1.598491;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_5;0.08799444;0.4823628;2870.500043260109;4000.999599235364;7213.623046875;139.61328125;-195.85796;130.71826;1.4129797;31.998013;-11.285425;27.089924;-11.012882;19.157202;-8.109623;13.025806;-4.725499;10.058076;-0.14425021;4.0928664;1.3488115;-0.43546298;-2.3825345;-1.496572;0.9529404;0.044329554;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_6;0.09253456;0.49006498;3194.871199868975;4259.824643573384;8247.216796875;156.126953125;-185.99869;124.10319;6.648217;38.11959;-13.792769;31.002981;-12.84156;20.619858;-8.344038;14.866844;-6.6928053;10.123119;0.6561852;4.5330114;1.4638803;-0.056590497;-2.0832393;1.2232883;4.4496512;1.7235494;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_7;0.1025238;0.4229995;3020.99629218204;4124.412238861242;7665.8203125;146.33154296875;-161.79715;134.01767;-0.38125563;36.400517;-15.492227;24.940704;-17.101269;20.283052;-8.061965;13.38163;-8.11529;9.835188;1.7258788;5.1346636;0.9389107;1.1142504;-1.1613461;0.40490103;3.5653589;0.74883014;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_8;0.11045058;0.40807444;2909.680154384968;3886.6088533048096;6955.224609375;151.7880859375;-152.17441;136.03763;-7.781561;36.391655;-18.47243;20.312813;-15.221903;19.298988;-5.1505847;11.3451395;-7.3894153;9.577727;1.1294845;2.6829047;0.74727035;1.6529824;-0.8650527;1.522295;1.7811756;-0.38436925;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_9;0.08988814;0.6993231;3234.6023102971367;4440.809508566767;8774.7802734375;138.75634765625;-240.50723;103.686356;25.255024;52.484856;-2.144436;39.015095;-0.15860833;28.793732;-2.4566498;17.51801;-2.2406597;9.547953;1.1607152;4.929434;1.7943561;0.00047421455;0.9150563;0.94091475;0.7409719;-0.20517801;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_10;0.11116345;0.4873498;2688.1502215900664;3862.5965371198176;6535.3271484375;124.79052734375;-166.22156;141.09094;4.011299;42.216263;-12.947994;24.692266;-13.505783;19.712685;-7.9149294;10.638372;-6.301419;8.314362;2.218542;4.9806232;0.9496625;-0.100601345;-2.4658947;-2.1544628;1.5149825;1.6254668;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_11;0.12159991;0.42833126;2643.9477897152524;3763.286945068127;6223.095703125;126.68359375;-154.4143;145.30272;-4.401728;36.234573;-14.71689;25.692507;-12.959262;17.85164;-8.340925;11.508848;-5.961102;8.278585;1.7615483;3.0462954;0.8096117;1.0958173;-1.3190258;-0.96635354;1.6326265;0.6572385;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_12;0.12419086;0.42603794;2547.0654167187513;3553.757280277444;5641.69921875;125.54638671875;-144.92648;151.41904;-11.958694;35.867287;-13.18751;25.326036;-13.73182;15.674919;-7.5059204;11.994953;-4.989776;8.815678;2.330852;3.1356363;0.22535187;0.19998811;-1.5493158;-0.6052811;1.0232862;-0.50311863;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_13;0.11605464;0.43883705;2599.794213182723;3745.043571514356;6266.162109375;119.9296875;-159.76308;146.53644;0.67053986;38.168762;-16.455357;22.544172;-13.3940325;17.03503;-8.296287;11.505762;-3.882703;7.2770033;0.5561802;2.0518909;1.2944415;0.7825496;-0.7389252;-0.6367266;1.6204833;1.4275428;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_14;0.111268446;0.429828;2730.6886371788105;4010.9565208473796;7170.556640625;114.427734375;-197.40387;127.93796;14.082024;42.77009;-13.732663;28.90812;-6.5768986;20.19628;-5.722616;15.354163;-0.48819083;7.981941;0.7011725;3.7464538;2.5028749;0.28881776;1.6396194;1.4209211;1.5479794;-0.083335035;43
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_15;0.050628413;0.754236;3579.3365869310906;4466.68690661467;9485.3759765625;254.6923828125;-310.01312;58.63192;4.8994226;45.827076;3.0595388;36.118645;4.8323383;23.293716;-1.1253746;13.878912;2.4140959;9.900609;5.3825493;7.9484806;6.099525;2.4725566;5.4145966;5.6653123;5.6656275;0.7719239;43
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_0;0.0052071624;0.51216227;2323.640507619414;3510.236842519934;5124.90234375;116.28369140625;-481.1237;137.73666;5.148469;10.155777;0.21205652;10.326075;-6.3800297;-5.758446;-5.53854;-8.440897;-9.748955;5.301026;5.392288;0.55152166;4.201093;3.6981788;0.42222968;1.6840739;2.8964334;-3.4118385;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_1;0.011755139;0.40261555;2362.8648032026763;3511.211905398838;5189.501953125;149.88525390625;-387.909;126.375534;-11.789919;14.003446;-8.969305;11.321991;-5.88693;7.2142725;2.9043987;2.1041553;-0.6576998;2.421865;3.4218729;-0.009943756;1.0190072;1.3721364;-2.6961956;-0.9504041;7.870047;-0.568945;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_2;0.04642683;0.25897908;2333.083970064663;2980.792648212725;4285.107421875;169.31640625;-287.00464;145.77753;-30.432568;18.16853;-17.576267;12.62526;-18.705936;-6.343112;-6.385071;-6.620282;-11.220025;-1.7443445;-1.077494;-6.2915025;-1.1904218;-0.34876075;-6.0276723;-3.6426826;5.8855367;-3.2491527;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_3;0.052549876;0.31636536;2353.978636846717;3051.4173385003996;4597.3388671875;153.06689453125;-264.9571;147.28177;-29.142685;17.948666;-22.445068;3.883056;-22.5918;-0.104851246;-0.74133825;-4.7285123;-14.980871;2.456798;1.5744754;-5.003092;-2.3612623;-0.46525893;-6.032967;-5.209639;4.4694266;-1.8545111;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_4;0.025493242;0.34804252;2520.466084979136;3217.2359623593475;5232.568359375;167.76220703125;-318.20648;126.557625;-29.254955;14.9500675;-14.910175;13.45612;-13.269831;-0.91057825;-3.483425;-1.8992782;-8.746687;1.8527132;3.773913;-3.1444457;-1.2717981;-1.8575171;-6.099403;-3.1839576;4.178239;0.47227657;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_5;0.020892303;0.48980206;2236.4859080605224;3127.4520332346306;4112.841796875;127.9150390625;-343.3758;130.8132;-19.703644;11.4562;-11.833663;8.892391;-12.139461;1.8307189;3.0367112;-0.06992155;-8.408863;2.6089027;5.3497524;-2.3821201;0.062668934;-1.0929441;-3.8205566;0.37801588;4.218928;1.5052348;44
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_0;0.038176198;0.6963954;3597.152732182218;4325.247822569474;8979.345703125;255.751953125;-288.09485;93.837814;-3.9250636;43.38145;-18.15876;26.262444;-6.387534;13.677101;0.60261816;13.401098;7.8586793;11.575189;7.754402;8.627434;5.974633;4.2458053;3.9495265;4.3856015;5.315537;3.0562227;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_1;0.033084907;0.38915616;2657.302956087467;3356.342934975274;6330.76171875;156.6796875;-338.89377;115.12194;-5.083931;35.02956;-13.372752;13.381901;-2.5494716;-8.220644;-3.6719542;-1.1150348;5.7209826;10.304355;4.179102;-1.4294527;-9.952994;-9.393297;-3.7873192;1.2981312;2.7852554;3.8323452;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_2;0.095893644;0.6734223;2851.7164472885324;3851.821866430044;7084.423828125;187.8623046875;-201.91463;131.25833;-3.830917;44.982082;-14.611182;30.305485;-5.1438074;12.175505;-2.6996322;11.359456;5.0743074;11.683641;4.231118;4.825208;0.37475798;-0.63631743;-0.13934577;2.484358;3.0351388;1.5721529;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_3;0.09889567;0.613047;2721.5923225960614;3622.7284591536563;6287.6953125;177.1025390625;-178.55904;140.17896;-13.163349;40.885563;-14.722252;30.200157;-4.926697;11.249995;-5.9462013;7.111491;3.1359987;12.370374;1.4340616;0.8909143;1.2778511;2.4896436;0.9641086;2.254501;2.007145;0.47283873;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_4;0.086494185;0.5317995;2419.6671206859196;3369.0322372759265;5534.033203125;142.37060546875;-197.78036;149.67499;-9.361162;38.642433;-17.027582;21.351686;-7.0756745;11.032911;-0.82677865;5.0539618;0.16836828;11.565731;2.9160924;-1.089278;0.1764586;0.5163492;-1.7219902;-0.2239556;2.6133623;1.1514668;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_5;0.098849826;0.61874706;2696.255060301998;3572.580031003757;6180.029296875;165.5302734375;-176.20248;141.1753;-16.993038;39.702583;-16.762562;26.464575;-5.165023;13.168282;-2.9398463;9.05109;3.6387334;12.683008;2.337311;1.839956;2.418281;3.4941905;0.51000667;1.3257036;1.5584819;-0.20385793;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_6;0.07748184;0.5802654;2360.472263345145;3317.3867930718475;5340.234375;135.94140625;-234.42607;139.6948;-3.9153252;40.477158;-12.412927;21.767006;-3.1905906;7.5088067;3.3220587;7.8399267;4.3560557;9.797901;4.7070985;1.7278764;-2.4279184;-3.6066952;-2.0046566;2.9600725;6.0319858;4.7399745;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_7;0.097115025;0.5771569;2515.8053370729504;3481.9368712296277;5878.564453125;140.2041015625;-196.77939;143.96643;-10.254518;41.399174;-17.809113;22.277216;-2.836455;12.526428;1.6791098;9.135802;4.173212;6.9965053;5.1717243;3.48754;0.96311766;0.7007604;-0.0384441;1.1078982;2.901835;1.8887415;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_8;0.09568794;0.5098938;2291.4270817980064;3220.9731696668227;5060.302734375;129.9169921875;-187.34178;157.50188;-14.019894;39.179787;-16.5808;18.852064;-6.6097674;6.2913833;-1.8768208;6.863969;1.6321673;7.929057;5.231927;2.3610768;0.40868664;1.4881182;-1.1174155;0.044534028;1.3193655;1.3671584;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_9;0.04630387;0.2597971;2191.746799037591;2795.7886986216618;4608.10546875;152.287109375;-261.0941;159.24771;-30.190798;30.632133;-33.03398;7.644122;-13.381562;-10.397085;-10.89077;-1.2295184;-1.1325219;5.0669417;3.3887713;-7.2293577;-8.771758;-8.097638;-9.003759;-4.8525825;-0.5406705;-1.1109062;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_10;0.08942087;0.4785807;2348.8870696255785;3286.550190940833;5404.833984375;129.15283203125;-204.93456;147.11359;-12.017903;43.804;-19.493881;17.670067;-6.0605702;3.1896033;-6.7710214;6.975939;8.117718;9.932953;1.8613677;-3.8169432;-2.8203466;1.4118674;-1.0865543;-0.793735;1.9714508;1.5140846;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_11;0.062125556;0.41819423;2208.244647647975;3281.0468927713573;5017.236328125;106.99609375;-239.77037;116.21182;2.1884599;49.561256;-6.541584;18.392914;-2.2357225;0.6607727;-11.492935;1.7523196;-0.59155655;3.0142322;-0.86386764;-5.751885;-2.7342951;1.34063;-1.3489041;-1.3333609;0.61881495;-1.0636363;45
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_0;0.030896999;0.70301354;3286.6482191684263;4377.575526455728;8441.015625;237.64013671875;-289.20013;88.750885;6.247078;39.013367;-17.143177;26.573372;-8.642981;14.080393;-0.8888488;12.320892;4.9497814;10.859761;6.6502724;8.39946;4.5520163;4.603742;3.4585445;4.480671;5.0728455;3.1817336;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_1;0.049969055;0.46800694;3389.549962951323;4169.897971190565;8290.283203125;270.58056640625;-242.01233;113.851364;-11.362928;35.076733;-22.774351;20.963932;-16.370243;9.312426;-7.880659;4.9169126;-2.185454;10.089202;2.3017516;4.0903845;-0.7776563;1.2831416;-1.672364;2.296248;3.5849257;0.6925325;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_2;0.08058665;0.49399418;2799.4264170302663;3786.6622571107455;6869.091796875;161.19140625;-216.79866;131.42206;0.44954255;42.194714;-14.881741;27.79895;-7.74349;9.726799;-2.70757;9.575701;3.1113367;11.651815;2.373571;1.4504077;-3.479783;-1.8432795;-2.57859;1.3063635;4.281705;1.877789;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_3;0.104911506;0.50017977;3009.5718238305076;3892.565804385815;7288.9892578125;196.4853515625;-161.0932;133.57144;-14.686787;38.066917;-16.269829;31.85202;-10.2248955;13.780623;-6.2729836;10.848619;-0.5537059;11.570097;-0.17394513;2.5728726;0.16154167;4.4741774;-1.0536988;2.077917;3.6166246;1.2597017;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_4;0.10897718;0.51281625;3043.922974488552;3919.0038982411174;7342.822265625;202.94384765625;-149.53093;133.65018;-13.513852;37.797146;-18.399136;30.813478;-11.41261;14.571077;-8.423407;9.003027;-2.3083496;12.771399;-0.5354177;2.0140357;0.023521796;3.9964728;-1.0092478;1.7461628;2.3981957;1.8920921;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_5;0.10495632;0.44256085;2881.1220731541275;3780.8108544720044;6847.55859375;179.66357421875;-161.98799;138.40985;-14.980605;36.15562;-18.53143;29.694977;-11.634316;13.11982;-6.8267593;9.787378;-2.2227519;9.449921;0.41297522;1.6237979;-0.8198079;1.30334;-2.4896135;0.7289977;2.2269893;2.2281132;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_6;0.10640031;0.39192897;2779.412796487317;3665.081874842742;6459.9609375;163.19189453125;-155.85216;143.104;-17.414711;34.22632;-20.945211;24.235945;-13.441172;13.351992;-3.7419431;9.052341;-2.8530085;11.121399;2.1135044;2.3217497;-0.5814837;1.6837797;-2.997732;0.03370156;2.366708;0.48824647;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_7;0.10818772;0.3903443;2955.2504498632306;3835.853697790313;7105.95703125;175.20361328125;-159.43442;132.61374;-16.826042;38.62725;-22.730309;22.47294;-13.350431;19.76669;-0.34855962;13.544371;-3.863704;10.354406;3.9321883;5.098708;-0.33256924;1.9345897;-2.6671178;-0.034017637;4.2928543;2.9679842;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_8;0.09734564;0.32310936;2580.972680393633;3503.2221043296095;5986.23046875;147.9501953125;-192.43396;143.0669;-16.773506;39.5244;-19.286392;25.663387;-10.680673;12.087876;-2.947144;7.938018;-0.9640863;8.225388;3.8625438;1.195877;-1.1904272;-0.31862918;-1.2578552;1.4281211;6.483304;2.2845085;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_9;0.11637457;0.3849285;2828.387928868806;3707.7897525279914;6546.09375;167.63671875;-151.52322;140.86462;-17.88726;37.106304;-21.645805;24.052206;-12.353467;14.482503;-3.8535895;10.008192;-2.7688365;11.227058;4.713419;5.025723;-0.67573094;0.8277174;-2.967081;-1.0575182;2.2696593;1.3316326;46
v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_10;0.06004953;0.3902834;2551.727088545428;3393.598056650044;5900.09765625;151.36474609375;-239.5278;142.27629;-10.532448;27.226498;-21.70034;15.840759;-13.438799;-3.7541752;-7.032259;-1.1034489;-2.5873928;6.8441067;2.0159187;-2.3575912;-3.7429922;-5.669047;-3.7232842;-0.71145177;0.8182808;-0.7596638;46
