;Unnamed: 0;grupo;filename;part;amplitude_envelope;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label;rmse_norm;spectral_centroid_norm;ratio;rank;parts_per_song
1147;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_10;0.4073639;0.11843552;0.36707556;3342.21430256409;4340.20240540602;8624.0478515625;34.6070556640625;-170.69691;132.13881;1.5396304;32.773605;-15.188045;25.443708;-14.215113;20.524994;-8.1135235;13.856752;-5.652716;12.389502;2.0255206;4.672556;1.9481572;1.4023672;-0.45290264;0.5375283;2.8997688;-1.002519;43;0.2906686259630556;0.47935551459778597;1.649147764088969;17.0;33.0
1148;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_11;0.26286316;0.07338922;0.31074756;3075.1074611317263;4046.79221971806;7574.30419921875;31.903076171875;-246.75089;142.8166;12.756044;26.745876;-9.639947;17.09223;-11.058867;10.2626295;-9.418976;5.1405416;-5.918241;2.6939979;-3.2229605;0.7868623;-0.48348284;-2.4879696;-3.5414798;-2.3305802;-0.4195086;0.40751737;43;0.1699739114029057;0.37093417557857994;2.1823006396512143;7.0;33.0
1149;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_12;0.36657715;0.104253314;0.37261733;3543.6898917458097;4516.447892838765;9318.49365234375;38.7464599609375;-202.24388;114.393486;8.075249;38.62451;-9.866991;33.4556;-11.532239;20.833246;-6.1739182;15.11376;-6.02678;10.952936;1.8464832;4.757249;2.4694064;2.3012426;-2.2399652;-1.2330475;4.3727374;1.4861387;43;0.30254304629234124;0.5611364717669302;1.8547326690983184;12.0;33.0
1150;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_13;0.3631897;0.106522486;0.35086465;3435.2360195485576;4399.797479970404;8817.8466796875;37.08837890625;-187.86888;123.16039;5.9317884;36.52498;-13.240252;31.322096;-11.70355;17.678837;-9.020569;13.888331;-6.4277277;10.768032;1.8142018;4.174157;0.7446073;-0.20020297;-1.9292151;2.2219875;7.114828;3.3083684;43;0.2559333050709543;0.5171139600918728;2.0205028022769818;9.0;33.0
1151;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_14;0.39845276;0.11634781;0.3996363;3468.554630657575;4410.991490972342;8860.9130859375;37.04443359375;-160.90186;132.2637;2.7786112;37.105732;-16.063536;25.721107;-16.89817;19.958218;-8.051537;14.176343;-7.8758483;7.7303276;-0.790148;4.4970694;-0.20585589;-0.9474624;-2.3464375;1.1250756;3.1321313;0.42587554;43;0.3604369333797445;0.530638317653544;1.4722085017144482;19.0;33.0
1152;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_15;0.3972931;0.11051601;0.33415633;3301.108748484292;4337.581065337893;8494.8486328125;35.3819580078125;-175.09717;129.0356;3.5859041;34.423615;-15.08999;25.311504;-16.80099;20.649658;-6.4566936;14.326656;-8.305427;10.2521;4.281907;6.923738;1.045645;0.3109316;-0.8166205;0.33331963;5.665758;2.986955;43;0.22013217751131006;0.46267035898530195;2.101784319839069;8.0;33.0
1153;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_16;0.41055298;0.122233875;0.34274012;3170.290921690602;4074.52755327046;7595.83740234375;35.7467041015625;-143.66151;140.45584;-4.2081485;34.31205;-20.754288;18.67976;-19.28201;17.980537;-7.2538714;10.768584;-10.808128;10.555607;2.1650105;2.025735;0.94037086;2.2300987;-2.217512;-0.65045524;2.5184538;0.16481492;43;0.2385247723823203;0.4095700944151563;1.717096678573391;14.0;33.0
1154;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_17;0.42178345;0.12585178;0.31260133;3164.855681922264;4090.334882038037;7741.1865234375;34.6453857421875;-142.39944;140.6157;-3.5361586;35.186573;-21.980255;19.559929;-18.190887;18.132359;-6.4990263;11.162782;-9.9317465;10.38521;2.1654334;2.0934148;0.0026599413;1.1473465;-2.0218449;0.8806145;2.2835371;-0.041584704;43;0.1739460077139796;0.4073638762201692;2.341898394644388;6.0;33.0
1155;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_18;0.29008484;0.08876563;0.34004015;3643.499075333086;4509.67427193985;9043.9453125;36.1209716796875;-252.69402;99.42341;9.931182;48.191696;-1.4356583;33.750393;1.303739;24.440184;-2.5226462;15.555675;1.0630156;7.5773754;-0.37271774;3.6486318;1.3088946;0.53003156;2.4668994;3.085817;1.3209157;-2.0091965;43;0.23273951268073376;0.6016500178555144;2.5850789619932;3.0;33.0
1156;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_19;0.3270111;0.098572254;0.3980797;3680.033083956674;4641.738288607704;9819.140625;35.4969482421875;-247.05211;96.397064;20.650455;53.07157;0.63298005;40.82224;2.1091566;30.473791;-1.6785042;18.003534;-0.41356447;10.264286;1.1176116;4.524869;0.9842593;-0.13704509;1.3145474;0.78898007;0.962828;-0.6106706;43;0.3571015869679363;0.6164795374345241;1.7263421948608617;13.0;33.0
1165;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_28;0.42312622;0.12451969;0.2906683;2919.821103989192;3966.557189869165;7127.490234375;28.2237548828125;-156.87982;150.0277;0.27570862;36.130886;-17.371767;21.917896;-14.143099;14.386888;-8.440485;12.095709;-3.2915986;6.3652964;-0.29655793;2.1849892;1.9619894;1.0980203;0.026938243;0.515084;2.6906865;2.2432997;43;0.12694982827765655;0.3079018897617022;2.4253824832931548;4.0;33.0
1166;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_29;0.45056152;0.13036467;0.23142105;2834.610328315536;4045.792820792258;7181.3232421875;25.729736328125;-188.58875;145.303;10.395472;34.08047;-16.693558;23.850178;-10.385846;16.72639;-6.9423423;14.846876;-0.6889465;8.602101;2.38609;4.925401;3.2787766;1.2208768;1.2166013;-0.31387302;0.88766396;0.45093274;43;0.0;0.27331398348472136;inf;1.0;33.0
1167;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;3;v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav;part_30;0.35246277;0.107373506;0.306738;3425.895175757698;4460.039899026904;8968.5791015625;30.1451416015625;-236.71367;109.241745;20.62811;50.40327;-6.3202257;35.48565;0.14766924;26.410797;-2.4385183;16.651714;0.7484611;7.8250527;1.2787708;5.0208797;3.125385;-0.7193336;1.9913001;1.6887692;1.645884;-1.0245076;43;0.1613825767254488;0.513322418153286;3.1807796638826313;2.0;33.0
1173;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_3;0.015304565;0.005039773;0.538813;3249.1366999368392;4179.830308046647;7811.16943359375;32.8128662109375;-446.84653;104.326675;-11.372275;11.778387;-3.936756;11.592643;-4.8514585;6.6682177;1.4458557;3.3804843;1.3340284;3.5143654;5.1352806;2.3009953;1.6125419;1.4534919;-2.0992658;-0.78585976;8.756651;-1.2461994;44;0.6445964692204641;0.7454687410850176;1.1564890232590668;7.0;13.0
1174;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_4;0.16253662;0.046121933;0.23398519;2522.154380645058;3168.455443405101;5324.08447265625;35.052734375;-346.21506;132.61092;-22.596949;23.266388;-14.699163;13.564709;-14.164975;-2.5863633;-5.231448;-2.866699;-8.9506035;-3.8073893;-5.1864533;-9.14332;-2.9235368;0.11756959;-5.0301733;-4.616178;6.1634026;0.10953261;44;0.024624629400795947;0.2041154904050704;8.289078673341283;3.0;13.0
1175;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_5;0.16845703;0.047315273;0.2679698;2524.2778293132083;3060.860967928038;4678.08837890625;40.12890625;-334.63385;130.86754;-32.572205;17.054924;-16.812632;9.573639;-14.889505;-3.447232;-6.536993;-4.2464733;-5.3079123;-1.0509455;-0.89425015;-6.272213;0.11540501;-0.4495996;-7.399455;-1.7240826;7.814269;-4.3427644;44;0.09374398300325719;0.20569673359166527;2.194239320773454;5.0;13.0
1177;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_7;0.2215271;0.06315009;0.23814595;2440.5497528418505;3032.075937165741;4796.52099609375;37.5360107421875;-254.61743;147.86954;-38.217915;23.520416;-28.02888;3.0249977;-27.7968;-2.2895384;-3.3446107;-7.2847586;-18.745016;-1.3713572;-1.6404892;-7.8124146;-4.8728466;-0.52189076;-9.430397;-8.974242;6.53063;-1.3000296;44;0.03308696107666264;0.14334794577643295;4.332460314028088;4.0;13.0
1179;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_9;0.003479004;0.001270768;0.58027506;3590.946275672938;4876.475932033917;8753.2470703125;20.90966796875;-574.817;64.79683;12.503535;13.599235;8.380786;13.467129;7.629581;9.142302;5.873927;6.958691;5.2731977;6.6632924;5.8884325;3.9481122;3.782326;2.5113845;1.9105679;2.7048662;3.8603973;2.7877507;44;0.7289237805012604;1.0;1.3718855479132923;6.0;13.0
1180;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_10;0.15948486;0.045014042;0.2258983;2415.4857858878304;3057.7683463497688;4333.55712890625;41.4302978515625;-332.94473;134.32272;-35.57483;13.840275;-21.100904;10.508334;-18.29426;-4.294945;-6.7091966;-4.888186;-11.05018;-1.8600138;1.0316176;-5.4683247;-2.5368226;-3.1513765;-8.239923;-7.860714;3.330129;-0.7312071;44;0.008177166580001203;0.12468386052232139;15.24780733062956;2.0;13.0
1181;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav;part_11;0.18934631;0.04947822;0.22616674;2457.811458658645;2969.34493074771;4796.52099609375;41.5711669921875;-304.57214;135.27293;-42.84554;16.452614;-24.309216;12.835185;-18.489262;-5.8021913;-7.872278;-4.3669524;-12.9691725;-2.0988073;-0.58440953;-9.344389;-7.0049086;-7.0431805;-10.259331;-6.2702465;5.315377;-1.5493033;44;0.008723131335254987;0.15620201431183567;17.90664479400157;1.0;13.0
1185;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_1;0.30395508;0.08605604;0.59281164;3976.827503301898;4404.930725934248;9455.767822265623;71.118896484375;-247.54517;90.629974;-9.494037;46.708916;-19.776556;25.300005;-8.777488;13.976389;-1.2702599;14.250876;7.3817153;12.524532;5.8666925;8.091962;4.8396807;3.716106;2.8423555;4.473741;4.5284944;2.5182712;45;0.902927426216493;1.0;1.1075087221464377;5.0;25.0
1186;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_2;0.12954712;0.025730034;0.22219709;3599.4413995709874;3931.438711089926;8058.80126953125;52.2620849609375;-331.5597;102.56885;-13.139819;26.16831;-21.280758;9.244708;-8.588492;-9.738659;-8.798947;-2.67107;3.181703;9.080173;1.8994204;-2.0799046;-9.378625;-9.147838;-4.2862287;1.2637686;3.5448866;4.937417;45;0.07616463961952738;0.8471526736319603;11.12265058777701;2.0;25.0
1187;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_3;0.21331787;0.06181644;0.34743068;2657.0239811712845;3541.1120255615824;6573.01025390625;29.454345703125;-322.35852;141.3857;-3.496251;45.669994;-12.371102;23.515348;-0.24676411;-2.7284513;-0.7901808;1.7378799;8.462522;11.147247;5.300552;-0.73588985;-8.253472;-7.975057;-3.2623594;2.0070126;2.4699583;4.244078;45;0.355534329352275;0.46545874982024926;1.309180890262379;4.0;25.0
1188;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_4;0.3401184;0.09502834;0.51790226;2879.6208196715597;3976.284523339837;7628.13720703125;42.0513916015625;-232.29898;119.3509;0.6708335;47.41864;-12.208503;28.555216;-3.0201542;8.986365;-1.3520682;10.770943;8.183301;12.639921;5.756289;3.8513603;-1.7518302;-2.2639;-0.5741094;2.548494;3.151127;2.5899644;45;0.7358204204309645;0.5556139815216401;0.7550945395022078;11.0;25.0
1191;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_7;0.39977264;0.1069838;0.49297673;2734.245573867555;3672.699561173844;6484.185791015625;41.3638916015625;-180.51407;130.57524;-12.00521;42.299145;-14.417516;28.740452;-5.580783;10.446495;-7.210821;6.203455;2.664859;11.636615;0.7995462;0.14458865;0.6288671;2.2606645;0.5433284;2.8051353;2.5365424;0.84780264;45;0.6802168273172936;0.4967347132561544;0.7302593721699386;13.0;25.0
1192;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_8;0.40704346;0.11140414;0.49934596;2853.914947601176;3872.096140430471;7006.365966796875;43.4525146484375;-170.83522;128.03683;-12.945823;41.339302;-14.534294;30.239222;-7.2758226;12.639968;-7.906414;6.896992;1.4913841;11.399186;1.8336254;-0.06819634;1.127897;2.0848455;1.3322644;3.1263316;2.1569617;2.8926504;45;0.6944252342545739;0.5452026977486728;0.7851136030992839;9.0;25.0
1193;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_9;0.27809143;0.08490722;0.39725316;2383.027344447538;3356.3010895274465;5539.41650390625;29.09423828125;-212.32124;154.44118;-8.785788;35.3208;-21.809366;8.348506;-9.474946;10.196438;3.8999019;3.0456135;-4.8433633;11.204205;3.7221785;-2.89239;-0.25013703;-0.21037759;-3.3609207;-3.8122952;4.8174605;-0.017636623;45;0.46667775963576386;0.35448578885790993;0.7595943486455872;10.0;25.0
1196;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_12;0.3908844;0.111556426;0.49665785;2746.0319036826386;3671.69144366265;6354.986572265625;38.97314453125;-173.29305;133.69296;-15.2113285;40.751904;-21.801586;16.938457;-8.589606;17.36607;3.0309787;9.775873;0.14172338;11.866319;4.8618636;3.535053;2.784253;2.747387;-1.1093535;1.1147492;4.8227468;2.8859327;45;0.6884286285781935;0.501508362794697;0.7284827242447173;15.0;25.0
1197;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_13;0.23754883;0.07276508;0.35167754;2371.7416573249457;3485.676461809967;5692.840576171875;31.37353515625;-266.53412;141.68832;-1.5401007;37.524506;-6.4643493;19.39838;-0.51785415;2.0443804;2.3360705;7.145339;5.935279;8.910156;2.6294703;0.23140238;-5.2206182;-6.432962;-2.2377007;5.1577635;7.9357195;7.270335;45;0.3650081770678793;0.3499149075089125;0.9586495029228895;7.0;25.0
1200;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_16;0.39916992;0.110952556;0.47367623;2654.754278164248;3584.6927319196398;6220.404052734375;35.0479736328125;-181.45277;140.75847;-12.331195;39.762676;-20.616228;22.159449;-2.3983922;11.919701;-2.032955;8.500289;3.1253765;6.1050553;2.7873285;2.9249012;1.0052824;0.7916742;0.5782839;2.3851938;2.0109348;1.1768692;45;0.6371614881172684;0.4645394842912715;0.7290765260529587;14.0;25.0
1203;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_19;0.16018677;0.042035453;0.27614856;2411.3970997604683;3177.099004527025;5410.21728515625;35.62548828125;-261.33926;156.5671;-26.445782;32.875362;-31.180027;6.2532954;-14.999566;-9.920652;-11.132525;-1.1386743;-2.7338624;2.4735649;4.709507;-5.3573384;-7.7089343;-8.050836;-8.467709;-1.9161117;1.4673535;-1.3995762;45;0.19651897454297435;0.3659759873745697;1.862293390374571;3.0;25.0
1204;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_20;0.15138245;0.042182922;0.18805462;2705.7561469852512;3233.5864253012296;5795.123291015625;40.22216796875;-261.7995;147.4103;-40.621082;21.922329;-33.780697;7.8745055;-14.7786875;-9.766177;-11.627722;-4.4797006;-0.09390715;6.2476;-0.045684658;-13.206601;-11.414548;-7.7170815;-8.535202;-8.417865;-3.4372556;-1.583713;45;0.0;0.4851960458657335;inf;1.0;25.0
1205;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_21;0.35655212;0.09576469;0.38810354;2539.726579859146;3317.9975697690534;5598.6328125;30.96435546875;-199.89236;143.71371;-17.6147;36.63384;-23.338675;13.987032;-7.717283;2.9825041;-5.8219614;3.339357;6.5106115;8.981027;2.4103305;-4.1763983;-3.3707485;1.0485951;-1.8858588;-1.6807802;3.0548158;3.1034865;45;0.4462668898318037;0.4179514515831551;0.936550439000033;8.0;25.0
1206;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_22;0.38760376;0.110181004;0.43907952;2537.186825310152;3519.3242431188683;5889.3310546875;30.0736083984375;-192.15175;141.5184;-7.339319;49.05782;-14.935213;21.61605;-4.3634543;3.9030657;-7.103019;7.852997;9.426536;11.489227;3.1375153;-2.8537624;-0.87953;3.3599398;0.18632466;0.631776;1.5040668;0.011776057;45;0.5599835349940381;0.41692281091884065;0.7445269099265204;12.0;25.0
1207;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Dub).wav;part_23;0.36076355;0.112752676;0.3996302;2633.9329184282124;3620.0247981083385;6185.41259765625;33.196533203125;-197.34004;132.61433;-10.986406;49.9921;-13.316882;22.804148;-7.692812;4.0521092;-11.250547;4.232622;2.48286;7.369252;0.34580383;-5.5106726;-1.2813534;2.7785804;0.40259525;0.2406021;1.1591344;1.3015708;45;0.4719804338406823;0.4561065050810211;0.9663674008041201;6.0;25.0
1210;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_1;0.29322815;0.0835387;0.56275177;3456.537521430536;4326.537656005588;8866.29638671875;67.9259033203125;-251.32626;98.50099;-1.3939918;44.09287;-21.584991;28.288994;-13.813105;14.261834;-4.8896866;12.386993;0.68080825;12.444922;5.914523;9.5153475;3.6572418;3.5914729;1.4725829;3.9126449;4.693444;1.5577763;46;0.7129728969272159;0.6627907506314313;0.9296156326389677;16.0;28.0
1211;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_2;0.30549622;0.08492831;0.57813895;3523.768758953568;4358.7716945778375;8903.9794921875;72.9420166015625;-222.58638;98.65992;-6.515565;41.7758;-22.418554;26.937223;-15.13472;13.567206;-6.862157;11.724936;-1.046188;12.73684;3.8652444;8.790495;2.7380931;3.482167;0.5047124;4.7908278;3.7349777;1.0885855;46;0.7486182128777674;0.7176887722138093;0.9586846270476616;15.0;28.0
1212;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_3;0.18598938;0.052510325;0.37234807;3869.5031345035386;4332.712259692465;9006.26220703125;62.8294677734375;-261.58032;103.689095;-11.894461;30.31944;-24.256227;16.871487;-17.586061;3.2592413;-9.8082905;4.0414944;-0.86290175;9.69175;1.6104159;1.972125;-2.837543;-1.0872949;-2.2382994;1.7591586;3.395968;0.59290284;46;0.2718914223065253;1.0;3.677938757746534;2.0;28.0
1213;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_4;0.2135315;0.06312084;0.2926318;2873.3448368733866;3762.892802822341;7014.44091796875;34.6201171875;-277.9748;136.09631;-10.165339;33.33712;-20.567139;18.171494;-14.801145;3.552107;-6.033831;4.0449047;0.40653473;9.505677;1.4937996;-1.5893252;-6.1519613;-3.589886;-5.3319273;-1.1104788;3.976082;-0.049082823;46;0.08722395038837925;0.18658168825123708;2.139110730716172;5.0;28.0
1215;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_6;0.39904785;0.11188668;0.4318078;3211.666031581357;4071.652562996901;7886.53564453125;45.1680908203125;-173.07481;123.42713;-8.627397;40.67596;-15.336524;31.434746;-11.553879;13.488728;-5.588423;11.669669;-0.054619044;11.451048;-0.2026455;2.4238403;0.20528735;4.1091485;-2.0591002;0.8382089;3.7277722;2.6724007;46;0.40963341675804144;0.4628396441231814;1.1298874193082917;10.0;28.0
1216;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_7;0.42893982;0.11570009;0.4489745;3186.1058214485024;3984.6797316667594;7676.5869140625;47.7078857421875;-160.98723;124.02363;-17.445078;36.50738;-17.452272;31.08124;-10.062641;15.658082;-5.8967676;11.068135;-0.4733625;11.436799;0.37347063;3.1892192;1.0087003;4.5062904;-1.5031815;3.4264655;5.345091;0.26944512;46;0.4494010964321811;0.4419683197325981;0.9834607063520934;12.0;28.0
1219;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_10;0.4230652;0.114770114;0.43676943;3248.385190848675;4065.995477771864;7994.20166015625;49.6571044921875;-155.70923;121.31149;-12.898146;38.38008;-16.9725;32.8323;-11.464299;14.260636;-10.573419;9.201054;-1.2623621;12.424606;-0.38173503;0.41549882;-0.8750494;2.8366632;-0.18173966;2.3913527;3.1566541;4.284004;46;0.4211273272068523;0.4928228672827048;1.1702467055542956;8.0;28.0
1220;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_11;0.4300537;0.117028005;0.4249529;3113.321995896925;3979.033037365376;7552.77099609375;44.2391357421875;-153.79262;128.09784;-14.635648;36.770996;-17.884377;30.113714;-11.647668;14.01182;-8.385352;10.381051;-2.4327698;10.549305;-0.17183152;2.0153472;0.2995594;3.593783;-1.5259045;0.7183147;2.6641786;2.4563348;46;0.393753633957721;0.38253630311071624;0.9715118036264035;14.0;28.0
1223;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_14;0.43255615;0.12264892;0.37888938;3048.899022533343;3894.36134364858;7256.689453125;41.0289306640625;-142.568;132.2162;-17.471724;34.38496;-22.415026;23.841543;-14.493709;15.997209;-5.22559;10.045874;-3.6811125;12.829857;1.9960551;3.2137978;0.88444346;4.3923116;-2.0522494;-0.11915334;2.5205784;0.62117213;46;0.28704475525515544;0.3299313844387484;1.149407464858471;9.0;28.0
1224;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_15;0.41836548;0.12140596;0.3281991;3182.739598161229;3979.984446921359;7579.6875;41.167236328125;-156.43188;127.41647;-15.537747;36.64411;-23.27968;22.548426;-13.240135;18.230389;-0.69922096;14.711829;-2.8570304;11.899048;4.600621;5.6125875;-1.4343472;-0.59636664;-4.9771347;-0.6704503;3.3309457;3.0713785;46;0.16961771233878514;0.439219612353643;2.5894678468270445;3.0;28.0
1225;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_16;0.41079712;0.11798816;0.36607713;3041.950543432604;3888.239091928627;7245.9228515625;41.6522216796875;-160.83916;128.08243;-15.671963;39.86967;-21.862196;21.577457;-14.755761;20.6789;0.47299206;11.567395;-5.206903;9.084548;3.7350523;5.6216125;0.91781855;4.5614843;-1.5825621;0.25985053;5.398894;2.913741;46;0.2573644175137725;0.32425756718220283;1.2599160766458737;6.0;28.0
